Day,entity_id,Name,Observed Sales,Observed Transactions,Observed Customers,Sales per Customer,Average Transaction Value,Transactions per Customer
2024-06-29,DocuSign,DocuSign Inc,20336.61,223.0,204.0,99.69,91.2,1.09
2024-06-30,DocuSign,DocuSign Inc,17770.86,287.0,284.0,62.57,61.92,1.01
2024-07-01,DocuSign,DocuSign Inc,27299.89,304.0,258.0,105.81,89.8,1.18
2024-07-02,DocuSign,DocuSign Inc,19518.27,257.0,243.0,80.32,75.95,1.06
2024-07-03,DocuSign,DocuSign Inc,45480.57,243.0,238.0,191.09,187.16,1.02
2024-07-04,DocuSign,DocuSign Inc,5528.89,138.0,138.0,40.06,40.06,1.0
2024-07-05,DocuSign,DocuSign Inc,27447.04,237.0,224.0,122.53,115.81,1.06
2024-07-06,DocuSign,DocuSign Inc,16231.08,203.0,200.0,81.16,79.96,1.01
2024-07-07,DocuSign,DocuSign Inc,13155.79,173.0,165.0,79.73,76.05,1.05
2024-07-08,DocuSign,DocuSign Inc,30499.0,270.0,264.0,115.53,112.96,1.02
2024-07-09,DocuSign,DocuSign Inc,34716.22,251.0,237.0,146.48,138.31,1.06
2024-07-10,DocuSign,DocuSign Inc,39175.41,242.0,236.0,166.0,161.88,1.03
2024-07-11,DocuSign,DocuSign Inc,39303.34,290.0,271.0,145.03,135.53,1.07
2024-07-12,DocuSign,DocuSign Inc,48687.21,279.0,276.0,176.4,174.51,1.01
2024-07-13,DocuSign,DocuSign Inc,16275.51,165.0,161.0,101.09,98.64,1.02
2024-07-14,DocuSign,DocuSign Inc,29119.19,258.0,249.0,116.94,112.87,1.04
2024-07-15,DocuSign,DocuSign Inc,20427.74,257.0,257.0,79.49,79.49,1.0
2024-07-16,DocuSign,DocuSign Inc,26811.28,306.0,305.0,87.91,87.62,1.0
2024-07-17,DocuSign,DocuSign Inc,26623.39,236.0,235.0,113.29,112.81,1.0
2024-07-18,DocuSign,DocuSign Inc,24617.68,265.0,261.0,94.32,92.9,1.02
2024-07-19,DocuSign,DocuSign Inc,24546.23,306.0,280.0,87.67,80.22,1.09
2024-07-20,DocuSign,DocuSign Inc,36527.45,223.0,218.0,167.56,163.8,1.02
2024-07-21,DocuSign,DocuSign Inc,21390.08,309.0,294.0,72.76,69.22,1.05
2024-07-22,DocuSign,DocuSign Inc,16513.74,260.0,260.0,63.51,63.51,1.0
2024-07-23,DocuSign,DocuSign Inc,17926.89,372.0,365.0,49.11,48.19,1.02
2024-07-24,DocuSign,DocuSign Inc,48087.61,309.0,309.0,155.62,155.62,1.0
2024-07-25,DocuSign,DocuSign Inc,19566.2,234.0,228.0,85.82,83.62,1.03
2024-07-26,DocuSign,DocuSign Inc,30237.29,277.0,256.0,118.11,109.16,1.08
2024-07-27,DocuSign,DocuSign Inc,18084.93,183.0,182.0,99.37,98.82,1.01
2024-07-28,DocuSign,DocuSign Inc,15969.27,169.0,168.0,95.06,94.49,1.01
2024-07-29,DocuSign,DocuSign Inc,104602.77,250.0,245.0,426.95,418.41,1.02
2024-07-30,DocuSign,DocuSign Inc,32777.3,293.0,274.0,119.63,111.87,1.07
2024-07-31,DocuSign,DocuSign Inc,19809.76,168.0,167.0,118.62,117.92,1.01
2024-08-01,DocuSign,DocuSign Inc,23410.96,242.0,236.0,99.2,96.74,1.03
2024-08-02,DocuSign,DocuSign Inc,25482.46,294.0,291.0,87.57,86.68,1.01
2024-08-03,DocuSign,DocuSign Inc,30619.98,272.0,267.0,114.68,112.57,1.02
2024-08-04,DocuSign,DocuSign Inc,8526.97,149.0,148.0,57.61,57.23,1.01
2024-08-05,DocuSign,DocuSign Inc,15155.55,199.0,198.0,76.54,76.16,1.01
2024-08-06,DocuSign,DocuSign Inc,36732.08,251.0,244.0,150.54,146.34,1.03
2024-08-07,DocuSign,DocuSign Inc,10545.92,205.0,205.0,51.44,51.44,1.0
2024-08-08,DocuSign,DocuSign Inc,24170.59,192.0,189.0,127.89,125.89,1.02
2024-08-09,DocuSign,DocuSign Inc,33806.9,249.0,246.0,137.43,135.77,1.01
2024-08-10,DocuSign,DocuSign Inc,23992.99,193.0,187.0,128.3,124.32,1.03
2024-08-11,DocuSign,DocuSign Inc,40466.77,253.0,253.0,159.95,159.95,1.0
2024-08-12,DocuSign,DocuSign Inc,36771.87,270.0,268.0,137.21,136.19,1.01
2024-08-13,DocuSign,DocuSign Inc,21020.86,213.0,205.0,102.54,98.69,1.04
2024-08-14,DocuSign,DocuSign Inc,16971.18,242.0,213.0,79.68,70.13,1.14
2024-08-15,DocuSign,DocuSign Inc,17661.31,233.0,228.0,77.46,75.8,1.02
2024-08-16,DocuSign,DocuSign Inc,78466.32,297.0,294.0,266.89,264.2,1.01
2024-08-17,DocuSign,DocuSign Inc,33234.32,254.0,243.0,136.77,130.84,1.05
